reference_doi,lipid_molar_ratio,ionizable_lipid_name,encapsulation_efficiency_percent_std_num,np_ratio_std_num,buffer_ph_std_num,cargo_type,helper_lipid_name,peg_lipid_name,particle_size_nm_std_num,pdi_std_num,zeta_potential_mv_std_num,ionizable_lipid_smiles,source_note,source,confidence,evidence,title,chem_warnings,pmcid,ee_is_approximate
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,57.6,,,mRNA,DOPE,C14-PEG2000,173.5,0.2,5.6,NCCCN(CC1=CC(=C(OC(=O)CC(CC)CCCCC)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC)CCN,LNP_Atlas_DB_202509_v1 원본 260행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,59.2,,,mRNA,DOPE,C14-PEG2000,146.7,0.25,5.1,NCCN(CC1=CC(=C(OC(=O)CC(CC)CCCCC)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC)CCCN,LNP_Atlas_DB_202509_v1 원본 261행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,46.9,,,mRNA,DOPE,C14-PEG2000,161.7,0.22,7.9,NNCC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,LNP_Atlas_DB_202509_v1 원본 262행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,65.6,,,mRNA,DOPE,C14-PEG2000,168.9,0.18,2.4,NCCCCNCC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,LNP_Atlas_DB_202509_v1 원본 263행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,54.3,,,mRNA,DOPE,C14-PEG2000,169.2,0.22,2.6,NC1CCN(CC1)CC2=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C2)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,LNP_Atlas_DB_202509_v1 원본 264행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,48,,,mRNA,DOPE,C14-PEG2000,184.3,0.12,5.8,NCCN1CCN(CC1)CC2=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C2)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,LNP_Atlas_DB_202509_v1 원본 265행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,47.1,,,mRNA,DOPE,C14-PEG2000,173.9,0.12,0.9,NCCCN(CC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC)CCN,LNP_Atlas_DB_202509_v1 원본 266행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,37.2,,,mRNA,DOPE,C14-PEG2000,154.3,0.13,8.7,NCCN(CC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC)CCCN,LNP_Atlas_DB_202509_v1 원본 267행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,77.8,,,mRNA,DOPE,C14-PEG2000,192.2,0.08,1.2,NNCC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 268행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,84,,,mRNA,DOPE,C14-PEG2000,178.9,0.18,1.4,NCCCCNCC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 269행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,74.6,,,mRNA,DOPE,C14-PEG2000,193.7,0.07,4.4,NC1CCN(CC1)CC2=CC(=C(O)C(=C2)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 270행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,82.2,,,mRNA,DOPE,C14-PEG2000,181.2,0.1,1.5,NCCN1CCN(CC1)CC2=CC(=C(O)C(=C2)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 271행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,81,,,mRNA,DOPE,C14-PEG2000,195.1,0.12,8.6,NCCCN(CC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC)CCN,LNP_Atlas_DB_202509_v1 원본 272행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,79.8,,,mRNA,DOPE,C14-PEG2000,181.8,0.11,13.2,NCCN(CC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC)CCCN,LNP_Atlas_DB_202509_v1 원본 273행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,85.2,,,mRNA,DOPE,C14-PEG2000,203.4,0.18,3.8,NNCC1=CC(=C(O)C(=C1)OC(=O)CCCCCC)OC(=O)CCCCCC,LNP_Atlas_DB_202509_v1 원본 274행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,81.2,,,mRNA,DOPE,C14-PEG2000,174,0.23,7.9,CN(C)CCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCC)OC(=O)CC(CC)CCC,LNP_Atlas_DB_202509_v1 원본 275행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,85.1,,,mRNA,DOPE,C14-PEG2000,164.2,0.13,6.5,CCCCCCCC(CCCN)NCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCC)OC(=O)CC(CC)CCC,LNP_Atlas_DB_202509_v1 원본 276행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,85.3,,,mRNA,DOPE,C14-PEG2000,143.6,0.09,3.3,CN(CCCC)NCC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 277행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,80.6,,,mRNA,DOPE,C14-PEG2000,195.5,0.29,9.7,CCCCCCCC(CCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC)CC,LNP_Atlas_DB_202509_v1 원본 278행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,80.6,,,mRNA,DOPE,C14-PEG2000,179.2,0.25,5.8,CCCCCCCC(CCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC)CC,LNP_Atlas_DB_202509_v1 원본 279행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,83.1,,,mRNA,DOPE,C14-PEG2000,181.7,0.24,1.4,CN(C)CCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC,LNP_Atlas_DB_202509_v1 원본 280행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,82.4,,,mRNA,DOPE,C14-PEG2000,141.6,0.21,3.9,CN(CCCC)NCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC,LNP_Atlas_DB_202509_v1 원본 281행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,78.5,,,mRNA,DOPE,C14-PEG2000,171.4,0.16,6.7,CCCCCN(CCC)NCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC,LNP_Atlas_DB_202509_v1 원본 282행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,79.7,,,mRNA,DOPE,C14-PEG2000,155,0.15,1.5,CCCCCCCC(CCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC)CC,LNP_Atlas_DB_202509_v1 원본 283행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,82.4,,,mRNA,DOPE,C14-PEG2000,156.3,0.26,6.3,CCCCCCCC(CCCN)NCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC,LNP_Atlas_DB_202509_v1 원본 284행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,83.4,,,mRNA,DOPE,C14-PEG2000,190.5,0.3,4.3,NCCCCCCCCCCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC,LNP_Atlas_DB_202509_v1 원본 285행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,84.4,,,mRNA,DOPE,C14-PEG2000,191.3,0.16,4.8,,LNP_Atlas_DB_202509_v1 원본 286행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,84.2,,,mRNA,DOPE,C14-PEG2000,190.4,0.23,1.8,CN(CCCC)NCC1=CC(=C(OC(=O)CC(CC)CCC)C(=C1)OC(=O)CC(CC)CCC)OC(=O)CC(CC)CCC,LNP_Atlas_DB_202509_v1 원본 287행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,81.8,,,mRNA,DOPE,C14-PEG2000,204.3,0.16,6.4,NCCCCCCCCCCNCC1=CC(=C(OC(=O)CC(CC)CCC)C(=C1)OC(=O)CC(CC)CCC)OC(=O)CC(CC)CCC,LNP_Atlas_DB_202509_v1 원본 288행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,86.8,,,mRNA,DOPE,C14-PEG2000,169.6,0.19,12.8,CCCCCN(CCC)NCC1=CC(=C(OC(=O)CC(CC)CCCC)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC,LNP_Atlas_DB_202509_v1 원본 289행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,82.4,,,mRNA,DOPE,C14-PEG2000,201.5,0.24,2.3,CCCCCCCC(CCCN)NCC1=CC(=C(OC(=O)CC(CC)CCCC)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC,LNP_Atlas_DB_202509_v1 원본 290행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,83.2,,,mRNA,DOPE,C14-PEG2000,162.3,0.22,1.7,CN(CCCC)NCC1=CC(=C(OC(=O)CC(CC)CCCC)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC,LNP_Atlas_DB_202509_v1 원본 291행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,75.9,,,mRNA,DOPE,C14-PEG2000,143.2,0.27,1.5,CCCCCCCC(CCNCC1=CC(=C(OC(=O)CC(CC)CCCC)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC)CC,LNP_Atlas_DB_202509_v1 원본 292행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,85.5,,,mRNA,DOPE,C14-PEG2000,126.7,0.21,1.2,CN(C)CCNCC1=CC(=C(OC(=O)CC(CC)CCCCC)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC,LNP_Atlas_DB_202509_v1 원본 293행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,73.8,,,mRNA,DOPE,C14-PEG2000,113.9,0.13,3.1,CCCCCN(CCC)NCC1=CC(=C(OC(=O)CC(CC)CCCCC)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC,LNP_Atlas_DB_202509_v1 원본 294행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,75.1,,,mRNA,DOPE,C14-PEG2000,115.4,0.16,6.7,CN(C)CCNCC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,LNP_Atlas_DB_202509_v1 원본 295행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,80.4,,,mRNA,DOPE,C14-PEG2000,109.2,0.25,3,CCCCCN(CCC)NCC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,LNP_Atlas_DB_202509_v1 원본 296행 [수리됨],,,,,,,
10.1038/s41467-024-45422-9,35:16:46.5:2.5,Custom lipid,84.9,,,mRNA,DOPE,C14-PEG2000,114.1,0.16,2.1,NCCCCCCCCCCNCC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,LNP_Atlas_DB_202509_v1 원본 297행 [수리됨],,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,98,,,siRNA,DOPE,C14-PEG 2000,111,0.056,,,LNP_Atlas_DB_202509_v1 원본 431행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,98,,,mRNA,DOPE,C14-PEG 2000,93,0.047,,,LNP_Atlas_DB_202509_v1 원본 432행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,98,,,siRNA,DOPE,C14-PEG 2000,93,0.07,,,LNP_Atlas_DB_202509_v1 원본 433행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,99,,,mRNA,DOPE,C14-PEG 2000,96,0.046,,,LNP_Atlas_DB_202509_v1 원본 434행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,99,,,siRNA,DOPE,C14-PEG 2000,,0.046,,,LNP_Atlas_DB_202509_v1 원본 435행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,99,,,mRNA,DOPE,C14-PEG 2000,,0.041,,,LNP_Atlas_DB_202509_v1 원본 436행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,98,,,siRNA,DOPE,C14-PEG 2000,85,0.05,,,LNP_Atlas_DB_202509_v1 원본 438행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,99,,,mRNA,DOPE,C14-PEG 2000,71,0.05,,,LNP_Atlas_DB_202509_v1 원본 439행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,98,,,siRNA,DOPE,C14-PEG 2000,84,0.047,,,LNP_Atlas_DB_202509_v1 원본 440행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,Custom lipid,99,,,mRNA,DOPE,C14-PEG 2000,68,0.047,,,LNP_Atlas_DB_202509_v1 원본 441행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,OF-Deg-Lin,98,,,siRNA,DOPE,C14-PEG 2000,60,0.061,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 442행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,OF-Deg-Lin,99,,,mRNA,DOPE,C14-PEG 2000,59,0.055,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 443행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,OF-C4-Deg-Lin,98,,,siRNA,DOPE,C14-PEG 2000,64,0.016,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCN(CCCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCCC[C@@H]1NC(=O)[C@@H](NC1=O)CCCCN(CCCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 444행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,OF-C4-Deg-Lin,99,,,mRNA,DOPE,C14-PEG 2000,59,0.041,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCN(CCCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCCC[C@@H]1NC(=O)[C@@H](NC1=O)CCCCN(CCCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 445행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,cKK-E12,98,,,siRNA,DOPE,C14-PEG 2000,61,0.066,,CCCCCCCCCCCC(O)CN1CCCCC(C(=O)NC2CCCCCNC(=O)C3N(CC(O)CCCCCCCCCCCC)CCC(CC3)N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)C1,LNP_Atlas_DB_202509_v1 원본 446행,,,,,,,
10.1002/anie.201809056,35:16:46.5:2.5,cKK-E12,99,,,mRNA,DOPE,C14-PEG 2000,70,0.169,,CCCCCCCCCCCC(O)CN1CCCCC(C(=O)NC2CCCCCNC(=O)C3N(CC(O)CCCCCCCCCCCC)CCC(CC3)N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)C1,LNP_Atlas_DB_202509_v1 원본 447행,,,,,,,
10.1016/j.jconrel.2019.10.028,40:2.5:53.5:4,C12-200,67.5,,,mRNA,DOPE,C14-PEG2000,82.4,0.198,14.7,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 449행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,60:10:29.5:0.5,C12-200,33.7,,,mRNA,DOPE,C14-PEG2000,90.77,0.226,16.7,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 450행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,40:28:28.5:3.5,C12-200,48.9,,,mRNA,DOPE,C14-PEG2000,78.53,0.224,2.65,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 451행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,40:28:29.5:2.5,C12-200,92.8,,,mRNA,DOPE,C14-PEG2000,81.49,0.202,5.76,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 452행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,40:22:35:3,C12-200,95.7,,,mRNA,DOPE,C14-PEG2000,74.42,0.226,2.1,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 453행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,35:22:40:3,C12-200,90.7,,,mRNA,DOPE,C14-PEG2000,82.03,0.221,3.39,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 454행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,35:22:39.5:3.5,C12-200,49.9,,,mRNA,DOPE,C14-PEG2000,79.23,0.212,4.34,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 455행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,30:16:51:3,C12-200,91.3,,,mRNA,DOPE,C14-PEG2000,83.25,0.205,5.08,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 456행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,30:16:51.5:2.5,C12-200,92.7,,,mRNA,DOPE,C14-PEG2000,81.4,0.174,9.04,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 457행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,40:16:42.5:1.5,C12-200,89.1,,,mRNA,DOPE,C14-PEG2000,75.58,0.208,8.16,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 458행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,35:16:46.5:2.5,C12-200,89.8,,,mRNA,DOPE,C14-PEG2000,83.55,0.203,11.7,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 459행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,35:16:46.5:2.5,C12-200,88.4,,,mRNA,DOPE,C14-PEG2000,88.09,0.224,7.53,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 460행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,35:16:46.5:2.5,C12-200,87.4,,,mRNA,DOPE,C14-PEG2000,83.36,0.204,3.77,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 461행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,35:16:46.5:2.5,C12-200,76.6,,,mRNA,DOPE,C14-PEG2000,77.32,0.214,4.23,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 462행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,35:16:46.5:2.5,C12-200,88.7,,,mRNA,DOPE,C14-PEG2000,84.71,0.233,4.22,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 463행 [수리됨],,,,,,,
10.1016/j.jconrel.2019.10.028,35:16:46.5:2.5,C12-200,86.1,,,mRNA,DOPE,C14-PEG2000,80.85,0.223,4.01,NCCN1CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1CN(CC(O)CCCCCCCCCCCC)CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 464행 [수리됨],,,,,,,
10.1073/pnas.2409572122,50:10:38.5:1.5,Custom lipid,78.45,,,mRNA,DSPC,C14-PEG2000,173.6,0.184,,,LNP_Atlas_DB_202509_v1 원본 465행 [수리됨],,,,,,,
10.1073/pnas.2409572122,50:10:38.5:1.5,Custom lipid,88.62,,,mRNA,DSPC,C14-PEG2000,182.6,0.209,,,LNP_Atlas_DB_202509_v1 원본 466행 [수리됨],,,,,,,
10.1073/pnas.2409572122,50:10:38.5:1.5,Custom lipid,85.73,,,mRNA,DSPC,C14-PEG2000,129.2,0.139,,,LNP_Atlas_DB_202509_v1 원본 467행 [수리됨],,,,,,,
10.1073/pnas.2409572122,50:10:38.5:1.5,Custom lipid,85.71,,,mRNA,DSPC,C14-PEG2000,125.4,0.155,,,LNP_Atlas_DB_202509_v1 원본 468행 [수리됨],,,,,,,
10.1073/pnas.2409572122,50:10:38.5:1.5,Custom lipid,76.7,,,mRNA,DSPC,C14-PEG2000,126.6,0.193,,,LNP_Atlas_DB_202509_v1 원본 469행 [수리됨],,,,,,,
10.1073/pnas.2409572122,50:10:38.5:1.5,Custom lipid,83.02,,,mRNA,DSPC,C14-PEG2000,134.6,0.141,,,LNP_Atlas_DB_202509_v1 원본 470행 [수리됨],,,,,,,
10.1073/pnas.2409572122,50:10:38.5:1.5,Custom lipid,86.24,,,mRNA,DSPC,C14-PEG2000,139.4,0.154,,,LNP_Atlas_DB_202509_v1 원본 471행 [수리됨],,,,,,,
10.1039/d5nr00433k,40:30:28.5:1.5,OF-02,90,,,mRNA,DOPE,DMG-PEG5k,112,0.104,20,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 476행 [수리됨],,,,,,,
